b g r count
139 238 220 2
139 238 222 2
139 238 228 1
139 239 209 3
139 239 211 6
139 239 217 8
139 239 221 4
139 240 208 2
139 240 214 2
139 240 215 6
139 240 218 4
139 240 219 2
139 240 225 2
139 240 232 1
139 241 213 6
139 241 216 4
139 241 223 3
139 241 224 1
139 241 230 2
139 242 211 5
139 242 214 7
139 242 215 5
139 242 221 5
139 243 212 2
139 243 218 9
139 243 220 7
139 243 226 3
139 244 211 1
139 244 217 8
139 244 223 9
139 244 225 9
139 244 229 6
139 244 231 4
139 244 235 1
139 245 216 3
139 245 222 19
139 245 228 11
139 245 232 2
139 246 213 2
139 246 214 4
139 246 219 5
139 246 220 13
139 246 227 13
139 246 230 8
139 246 237 1
139 247 211 1
139 247 218 2
139 247 224 5
139 247 225 4
139 247 228 6
139 247 229 5
139 247 234 1
139 248 216 1
139 248 222 2
139 248 226 8
139 249 221 2
139 249 223 6
139 249 225 5
139 249 231 5
139 250 222 2
139 250 228 10
139 250 230 5
139 251 227 2
139 252 232 1
139 253 230 1
139 254 227 1
140 106 247 1
140 116 216 1
140 116 240 1
140 116 242 3
140 116 246 2
140 117 245 2
140 118 237 1
140 119 242 1
140 119 245 3
140 119 246 1
140 120 243 4
140 121 240 1
140 121 248 2
140 122 239 1
140 122 245 2
140 122 247 2
140 123 244 1
140 123 250 1
140 124 241 1
140 124 249 1
140 125 216 1
140 125 246 1
140 125 247 2
140 126 244 3
140 126 251 3
140 127 237 2
140 127 249 3
140 128 246 2
140 128 248 4
140 128 254 1
140 129 239 1
140 129 245 1
140 129 253 1
140 130 220 2
140 130 244 1
140 130 250 1
140 131 217 1
140 131 242 1
140 131 248 3
140 131 251 1
140 131 252 2
140 132 203 1
140 132 219 2
140 132 233 1
140 132 246 3
140 133 206 1
140 133 218 1
140 133 230 1
140 133 248 1
140 134 205 1
140 134 215 2
140 134 216 1
140 134 221 1
140 134 245 4
140 134 247 1
140 135 220 1
140 135 234 3
140 135 244 2
140 135 250 1
140 136 208 1
140 136 212 1
140 136 225 1
140 136 239 1
140 136 241 1
140 136 242 4
140 136 249 1
140 137 206 3
140 137 209 1
140 137 216 2
140 137 222 1
140 137 240 1
140 137 246 1
140 138 208 1
140 138 214 3
140 138 227 1
140 138 234 1
140 138 238 1
140 138 244 2
140 138 251 1
140 139 205 2
140 139 207 3
140 139 211 1
140 139 219 2
140 139 225 1
140 139 231 1
140 139 235 1
140 139 237 1
140 139 249 2
140 140 180 1
140 140 210 2
140 140 224 1
140 141 202 1
140 141 209 1
140 141 229 1
140 141 232 1
140 141 239 2
140 142 176 1
140 142 182 1
140 142 183 1
140 142 207 1
140 142 213 1
140 142 242 2
140 142 244 1
140 143 187 1
140 143 204 2
140 143 217 1
140 143 218 1
140 143 224 1
140 143 234 1
140 144 173 1
140 144 185 1
140 144 222 1
140 144 239 2
140 145 184 1
140 145 236 1
140 145 244 1
140 145 247 1
140 146 169 1
140 146 175 1
140 146 181 2
140 146 205 1
140 146 229 1
140 146 241 2
140 146 245 1
140 147 186 1
140 147 197 1
140 147 204 1
140 147 210 1
140 147 240 2
140 147 250 1
140 148 171 1
140 148 177 5
140 148 178 3
140 148 185 1
140 148 207 1
140 148 208 1
140 148 215 1
140 148 249 2
140 149 176 11
140 149 182 1
140 149 213 1
140 150 174 2
140 150 180 1
140 150 244 1
140 151 171 4
140 151 178 5
140 151 179 4
140 151 183 1
140 151 233 1
140 151 235 1
140 152 170 3
140 152 176 2
140 152 180 6
140 153 167 1
140 153 169 1
140 153 175 1
140 153 179 1
140 153 239 1
140 154 166 2
140 154 172 3
140 154 173 3
140 154 176 4
140 154 183 1
140 154 237 1
140 155 164 1
140 155 171 1
140 155 174 2
140 156 172 1
140 156 173 3
140 156 179 1
140 157 170 2
140 157 178 1
140 157 238 1
140 159 174 1
140 161 182 1
140 162 167 1
140 166 166 1
140 167 163 1
140 167 164 1
140 167 224 1
140 168 162 2
140 169 166 1
140 170 165 2
140 173 166 1
140 174 167 1
140 174 168 1
140 174 173 1
140 175 165 1
140 175 171 1
140 176 176 1
140 177 173 1
140 189 175 1
140 193 184 1
140 194 181 1
140 195 178 2
140 197 188 1
140 198 174 1
140 198 180 1
140 199 184 1
140 199 185 1
140 200 169 1
140 200 182 2
140 201 167 1
140 201 181 1
140 202 184 1
140 202 186 2
140 202 188 2
140 202 190 1
140 203 183 1
140 203 187 1
140 203 241 1
140 204 169 1
140 204 182 2
140 204 192 1
140 204 234 1
140 205 173 1
140 205 189 1
140 205 190 1
140 206 187 2
140 206 194 1
140 207 186 2
140 207 192 4
140 208 177 2
140 208 191 8
140 208 197 1
140 209 172 1
140 209 176 1
140 209 189 3
140 209 194 2
140 209 196 2
140 209 198 2
140 210 193 2
140 210 197 2
140 211 191 1
140 211 194 1
140 211 195 3
140 212 176 1
140 212 199 5
140 214 180 1
140 214 184 1
140 214 196 1
140 215 194 1
140 215 201 4
140 216 184 1
140 216 198 1
140 217 179 1
140 217 180 1
140 218 201 2
140 219 176 2
140 220 203 1
140 221 202 1
140 221 206 1
140 222 199 1
140 222 200 1
140 222 203 1
140 222 204 2
140 223 201 1
140 225 197 1
140 225 203 2
140 225 205 1
140 225 210 1
140 226 202 1
140 226 208 2
140 227 207 1
140 228 204 1
140 229 203 1
140 229 209 2
140 229 210 1
140 230 207 2
140 231 206 1
140 231 208 2
140 231 210 1
140 231 216 2
140 232 207 1
140 232 213 1
140 232 215 3
140 232 219 1
140 233 212 7
140 233 218 3
140 234 210 2
140 234 217 2
140 234 223 1
140 235 214 3
140 235 215 4
140 235 220 3
140 235 221 2
140 236 212 1
140 236 219 2
140 237 210 4
140 237 211 5
140 237 217 4
140 238 208 6
140 238 214 2
140 238 216 2
140 238 222 2
140 238 226 1
140 239 213 5
140 239 221 3
140 239 223 2
140 240 205 1
140 240 210 3
140 240 212 3
140 240 218 4
140 240 222 2
140 240 228 2
140 241 209 2
140 241 216 9
140 241 219 6
140 241 220 4
140 241 226 1
140 242 214 9
140 242 217 7
140 242 224 2
140 242 225 4
140 242 230 3
140 242 231 3
140 243 212 6
140 243 215 6
140 243 216 3
140 243 222 4
140 243 228 3
140 243 235 1
140 244 213 2
140 244 219 7
140 244 221 6
140 244 227 9
140 244 233 2
140 245 218 9
140 245 224 9
140 245 226 8
140 245 230 7
140 245 232 5
140 245 236 1
140 246 209 1
140 246 217 11
140 246 223 13
140 246 229 13
140 246 239 1
140 247 220 1
140 247 221 4
140 247 228 14
140 247 231 1
140 247 238 1
140 248 219 2
140 248 225 8
140 248 226 16
140 248 229 8
140 248 230 7
140 248 235 1
140 249 223 9
140 249 227 4
140 249 233 1
140 250 224 2
140 250 226 8
140 250 232 4
140 251 229 3
140 251 231 1
140 252 222 1
140 252 228 3
140 253 233 1
141 114 248 1
141 115 239 2
141 116 238 1
141 117 241 2
141 117 243 2
141 117 247 1
141 118 246 2
141 119 245 1
141 119 248 1
141 120 242 1
141 120 246 2
141 120 247 3
141 120 252 1
141 121 244 4
141 122 249 2
141 123 240 1
141 123 246 1
141 123 248 2
141 124 239 1
141 124 245 1
141 125 243 4
141 125 250 1
141 126 218 1
141 126 241 1
141 126 247 1
141 127 245 10
141 127 252 1
141 127 253 2
141 128 220 1
141 128 236 1
141 128 238 2
141 128 243 1
141 128 244 3
141 129 241 1
141 129 247 2
141 130 240 1
141 130 246 4
141 130 254 1
141 131 214 1
141 131 221 1
141 131 231 1
141 131 238 1
141 131 245 1
141 132 199 1
141 132 205 2
141 132 243 1
141 132 248 1
141 132 249 1
141 133 234 1
141 133 247 4
141 133 250 2
141 134 209 1
141 134 215 1
141 134 238 1
141 134 245 1
141 134 249 2
141 135 206 1
141 135 216 1
141 135 217 2
141 135 222 1
141 135 224 1
141 135 244 1
141 135 246 2
141 135 248 4
141 135 254 1
141 136 198 1
141 136 205 1
141 136 221 2
141 136 227 1
141 136 235 1
141 136 245 5
141 137 202 1
141 137 212 1
141 137 219 1
141 137 233 3
141 137 238 1
141 137 240 1
141 137 242 2
141 137 243 1
141 137 250 1
141 138 184 1
141 138 207 2
141 138 218 2
141 138 223 2
141 138 230 1
141 138 241 4
141 138 247 3
141 138 248 4
141 139 198 1
141 139 209 1
141 139 221 1
141 139 235 1
141 139 245 1
141 139 252 1
141 140 179 1
141 140 182 1
141 140 202 1
141 140 204 1
141 140 206 1
141 140 208 2
141 140 214 1
141 140 236 1
141 140 238 1
141 141 181 1
141 141 205 1
141 141 225 2
141 141 231 1
141 141 235 1
141 141 241 1
141 141 247 1
141 142 170 1
141 142 180 1
141 142 186 1
141 142 203 1
141 142 210 1
141 142 222 1
141 142 233 2
141 142 252 1
141 143 173 1
141 143 207 1
141 143 221 1
141 143 227 1
141 143 237 1
141 143 243 1
141 144 205 1
141 144 225 1
141 144 235 1
141 145 173 1
141 145 210 1
141 145 250 1
141 146 177 2
141 146 179 1
141 146 185 1
141 146 239 1
141 146 245 1
141 147 170 1
141 147 182 1
141 147 206 1
141 147 242 2
141 147 252 1
141 148 167 1
141 148 181 1
141 148 205 2
141 148 251 1
141 149 178 5
141 149 179 5
141 149 209 1
141 149 243 3
141 150 177 4
141 150 237 1
141 151 168 1
141 151 169 1
141 151 175 5
141 151 181 5
141 152 166 1
141 152 172 3
141 152 174 4
141 152 179 2
141 152 180 4
141 152 182 4
141 152 214 1
141 152 242 1
141 153 171 3
141 153 177 1
141 153 181 3
141 153 211 1
141 153 223 1
141 153 241 1
141 154 170 1
141 154 176 5
141 154 180 1
141 154 198 1
141 154 246 2
141 155 167 1
141 155 173 4
141 155 174 3
141 155 177 2
141 155 178 3
141 155 231 1
141 156 172 2
141 156 175 4
141 157 164 2
141 157 170 3
141 157 174 1
141 158 171 1
141 158 184 1
141 158 237 1
141 159 176 3
141 160 165 1
141 160 181 1
141 164 220 1
141 166 162 1
141 168 164 1
141 168 165 1
141 169 163 2
141 170 167 2
141 171 166 1
141 171 188 1
141 172 165 2
141 173 172 1
141 175 174 1
141 177 171 1
141 178 174 1
141 185 178 1
141 188 180 1
141 194 185 2
141 194 227 1
141 196 181 1
141 198 183 3
141 199 170 1
141 199 171 1
141 201 171 2
141 201 183 1
141 201 191 1
141 202 176 1
141 203 173 1
141 203 181 1
141 203 185 1
141 203 189 1
141 204 188 3
141 205 176 1
141 205 186 2
141 205 193 2
141 206 190 1
141 206 191 5
141 207 195 1
141 208 177 1
141 208 193 5
141 209 192 1
141 209 198 2
141 210 190 1
141 210 195 1
141 210 197 3
141 210 199 1
141 211 194 4
141 211 198 2
141 212 179 1
141 212 192 1
141 212 196 3
141 213 193 1
141 213 200 1
141 215 181 1
141 215 197 1
141 216 195 1
141 216 202 1
141 217 199 1
141 218 180 1
141 218 204 1
141 219 202 2
141 221 178 1
141 221 204 2
141 222 183 1
141 222 203 1
141 222 207 1
141 223 201 3
141 223 204 3
141 223 210 1
141 224 185 1
141 224 199 2
141 224 202 2
141 224 209 3
141 225 196 1
141 225 200 1
141 225 207 1
141 226 198 2
141 226 204 2
141 226 206 3
141 226 211 1
141 227 203 1
141 228 202 2
141 228 208 1
141 229 205 2
141 229 206 2
141 229 213 1
141 229 215 2
141 230 204 1
141 230 210 2
141 230 211 1
141 231 208 3
141 231 212 2
141 232 207 1
141 232 209 2
141 232 211 2
141 232 217 2
141 233 204 1
141 233 214 6
141 233 216 4
141 233 220 1
141 233 222 1
141 234 207 1
141 234 213 7
141 234 219 1
141 235 210 2
141 235 211 2
141 236 215 5
141 237 220 1
141 238 211 6
141 238 212 2
141 238 224 1
141 239 215 3
141 239 217 10
141 239 223 2
141 240 208 1
141 240 214 2
141 240 220 3
141 240 222 3
141 240 224 4
141 240 230 1
141 241 211 2
141 241 213 3
141 241 219 7
141 241 223 2
141 242 216 6
141 242 217 10
141 242 220 3
141 242 221 1
141 243 215 8
141 243 218 5
141 243 225 6
141 243 226 6
141 243 231 2
141 244 213 2
141 244 216 6
141 244 217 5
141 244 223 9
141 244 229 4
141 245 214 1
141 245 220 6
141 245 222 7
141 245 228 10
141 245 234 1
141 246 219 11
141 246 225 5
141 246 227 9
141 246 235 1
141 247 218 3
141 247 224 8
141 247 230 5
141 248 216 2
141 248 221 5
141 248 222 4
141 248 229 11
141 248 232 4
141 248 239 1
141 249 220 4
141 249 226 6
141 249 227 13
141 249 230 4
141 249 231 8
141 250 224 3
141 250 228 6
141 250 234 1
141 251 225 3
141 251 227 3
141 251 233 1
141 252 230 2
141 252 232 3
141 254 221 1
142 115 242 1
142 115 248 1
142 118 244 1
142 118 250 1
142 120 246 1
142 121 243 2
142 121 247 2
142 121 248 1
142 122 228 1
142 122 241 1
142 122 245 3
142 123 204 1
142 123 239 1
142 123 240 1
142 123 242 1
142 124 213 1
142 124 217 1
142 124 247 5
142 124 249 1
142 125 246 3
142 126 243 1
142 126 244 1
142 126 251 1
142 127 218 1
142 127 242 3
142 127 248 1
142 127 249 2
142 128 216 2
142 128 246 3
142 128 253 2
142 128 254 1
142 129 215 1
142 129 237 2
142 129 244 4
142 129 245 2
142 130 218 1
142 130 248 2
142 130 250 3
142 131 241 1
142 131 247 4
142 132 198 1
142 132 222 1
142 132 238 2
142 132 246 1
142 133 220 1
142 133 243 1
142 133 244 3
142 133 249 3
142 134 211 1
142 134 217 2
142 134 229 2
142 134 234 1
142 134 241 2
142 134 248 3
142 134 251 1
142 135 202 1
142 135 216 1
142 135 220 1
142 135 240 1
142 135 246 4
142 135 250 1
142 136 201 1
142 136 215 1
142 136 217 2
142 136 223 1
142 136 231 1
142 136 243 1
142 136 245 2
142 136 247 2
142 136 249 3
142 137 199 1
142 137 216 1
142 137 222 1
142 137 228 1
142 137 236 1
142 137 242 1
142 137 246 2
142 137 252 1
142 138 209 2
142 138 213 1
142 138 214 1
142 138 233 1
142 138 234 2
142 138 243 2
142 138 244 1
142 138 251 1
142 139 201 1
142 139 218 2
142 139 219 2
142 139 224 1
142 139 242 3
142 139 249 3
142 140 182 1
142 140 230 2
142 140 240 1
142 140 246 2
142 141 180 1
142 141 205 2
142 141 207 2
142 141 209 2
142 141 215 1
142 141 233 1
142 141 237 2
142 142 182 2
142 142 212 1
142 142 226 1
142 142 232 1
142 142 236 2
142 143 177 1
142 143 203 1
142 143 204 1
142 143 211 3
142 143 224 1
142 143 229 3
142 143 231 1
142 143 233 1
142 143 241 2
142 143 253 1
142 144 174 1
142 144 184 1
142 144 185 1
142 144 202 1
142 144 208 1
142 144 209 2
142 144 232 2
142 144 239 1
142 144 244 2
142 145 206 1
142 145 243 1
142 145 249 2
142 145 254 1
142 146 170 1
142 146 181 1
142 146 187 1
142 146 204 1
142 146 211 1
142 146 234 1
142 146 241 1
142 146 248 1
142 146 251 1
142 147 178 4
142 147 180 2
142 147 186 3
142 147 232 1
142 147 238 3
142 148 171 1
142 148 177 5
142 148 183 1
142 148 237 1
142 148 243 1
142 149 176 2
142 149 182 1
142 149 242 1
142 149 246 1
142 150 173 3
142 150 179 3
142 150 180 3
142 150 209 1
142 150 227 1
142 150 240 1
142 150 243 1
142 151 178 6
142 151 241 1
142 152 169 3
142 152 176 3
142 153 173 4
142 153 175 2
142 153 180 4
142 153 181 2
142 153 183 4
142 153 185 1
142 153 233 2
142 154 164 2
142 154 172 2
142 154 178 3
142 154 188 2
142 154 224 1
142 154 242 1
142 155 169 1
142 155 171 2
142 155 177 6
142 155 181 2
142 155 231 1
142 155 253 1
142 156 174 3
142 156 175 2
142 156 178 2
142 156 179 1
142 157 166 1
142 157 176 2
142 157 183 2
142 158 165 1
142 158 171 1
142 158 174 1
142 158 175 1
142 158 187 1
142 159 178 1
142 159 186 1
142 161 169 1
142 164 169 2
142 166 226 1
142 167 217 1
142 168 162 1
142 168 222 1
142 169 166 2
142 169 226 1
142 170 164 1
142 170 170 2
142 171 162 1
142 171 168 2
142 173 164 1
142 173 166 1
142 173 170 1
142 174 173 2
142 175 171 1
142 176 170 1
142 179 175 1
142 180 174 1
142 180 180 1
142 186 179 1
142 189 180 1
142 192 228 1
142 195 185 1
142 197 188 1
142 198 179 1
142 199 178 1
142 200 171 1
142 200 189 1
142 201 173 1
142 201 186 1
142 201 187 2
142 202 171 1
142 202 172 2
142 202 178 2
142 204 182 1
142 204 186 4
142 204 188 1
142 205 189 4
142 206 176 2
142 206 177 2
142 206 187 4
142 207 175 1
142 207 191 3
142 207 192 1
142 208 189 1
142 208 196 1
142 209 194 3
142 209 212 1
142 210 199 2
142 211 178 2
142 211 191 1
142 211 196 2
142 211 198 3
142 211 200 1
142 212 176 1
142 212 199 1
142 213 196 1
142 213 197 1
142 214 201 6
142 214 202 1
142 215 199 1
142 216 182 1
142 216 198 1
142 217 179 1
142 217 203 1
142 218 176 1
142 219 182 1
142 220 179 1
142 220 203 1
142 221 180 1
142 221 202 1
142 222 205 3
142 223 178 1
142 223 204 3
142 224 182 1
142 224 201 1
142 224 202 2
142 224 205 5
142 224 206 1
142 224 212 1
142 225 203 2
142 225 210 2
142 227 205 2
142 227 207 2
142 227 212 1
142 228 188 1
142 228 204 2
142 228 210 1
142 229 201 2
142 229 209 4
142 229 215 2
142 230 207 2
142 230 214 1
142 230 216 2
142 230 217 1
142 231 211 2
142 231 215 1
142 232 209 1
142 232 213 3
142 233 210 4
142 233 212 4
142 233 218 2
142 234 209 1
142 234 215 1
142 235 208 1
142 235 214 2
142 235 220 5
142 236 211 3
142 236 212 1
142 236 219 1
142 237 216 2
142 237 217 1
142 238 214 3
142 239 207 1
142 239 212 4
142 239 213 3
142 239 219 2
142 239 225 2
142 240 198 1
142 240 210 4
142 240 216 4
142 240 218 6
142 240 224 4
142 241 209 1
142 241 215 4
142 241 221 4
142 241 223 6
142 242 212 4
142 242 214 2
142 242 220 7
142 242 224 4
142 242 230 1
142 243 217 4
142 243 218 3
142 243 221 8
142 243 222 6
142 243 228 1
142 243 235 1
142 244 216 11
142 244 219 5
142 244 226 10
142 244 227 6
142 244 232 3
142 244 233 1
142 245 214 1
142 245 217 4
142 245 218 11
142 245 224 4
142 245 230 4
142 246 215 2
142 246 221 8
142 246 223 13
142 246 229 8
142 246 235 2
142 247 214 1
142 247 220 10
142 247 226 7
142 247 228 10
142 247 232 4
142 247 234 1
142 248 211 1
142 248 225 10
142 248 231 5
142 249 217 2
142 249 222 2
142 249 223 2
142 249 230 7
142 250 221 1
142 250 227 8
142 250 228 10
142 250 231 4
142 250 232 3
142 251 225 2
142 251 229 5
142 252 224 1
142 252 226 2
142 252 228 2
142 252 234 2
142 252 240 1
142 253 221 1
142 254 242 1
143 115 245 1
143 117 235 1
143 120 242 1
143 121 247 1
143 122 244 1
143 122 245 1
143 122 248 3
143 122 249 1
143 123 246 2
143 124 240 1
143 124 241 1
143 125 242 1
143 125 248 2
143 125 250 1
143 126 247 7
143 126 253 2
143 127 244 4
143 127 245 1
143 128 249 4
143 128 250 3
143 129 247 4
143 130 216 1
143 130 245 2
143 130 246 1
143 131 221 1
143 131 243 1
143 131 249 2
143 132 225 1
143 132 242 1
143 132 248 1
143 133 223 2
143 133 233 1
143 133 247 4
143 134 215 1
143 134 220 1
143 134 244 1
143 134 245 6
143 134 250 2
143 134 251 2
143 134 254 2
143 135 242 2
143 135 249 1
143 136 217 1
143 136 227 1
143 136 240 1
143 136 241 2
143 136 247 4
143 137 224 2
143 137 226 1
143 137 244 3
143 137 246 6
143 137 248 3
143 138 200 1
143 138 217 1
143 138 223 1
143 138 229 1
143 138 230 1
143 138 243 1
143 138 247 1
143 139 205 2
143 139 214 2
143 139 221 1
143 139 228 1
143 139 234 1
143 139 235 2
143 139 244 3
143 139 245 1
143 139 252 2
143 140 209 2
143 140 219 2
143 140 232 1
143 140 249 1
143 141 201 1
143 141 230 1
143 141 231 1
143 141 241 1
143 141 247 1
143 142 206 1
143 142 208 2
143 142 216 1
143 142 222 1
143 142 228 1
143 142 234 1
143 142 236 1
143 142 240 2
143 142 245 1
143 142 246 2
143 143 207 1
143 143 213 1
143 143 233 1
143 144 182 1
143 144 204 2
143 144 225 1
143 144 230 1
143 145 179 1
143 145 180 1
143 145 185 2
143 145 186 2
143 145 209 1
143 145 210 2
143 145 215 1
143 145 216 1
143 145 223 1
143 145 240 1
143 145 245 2
143 145 247 2
143 146 177 1
143 146 207 1
143 146 231 1
143 146 237 1
143 146 250 2
143 147 182 1
143 147 188 1
143 147 206 1
143 147 218 1
143 147 235 3
143 147 242 1
143 148 179 3
143 148 181 1
143 148 239 1
143 148 241 1
143 148 250 1
143 148 251 1
143 149 178 6
143 149 186 1
143 149 208 1
143 149 216 1
143 149 232 1
143 149 244 2
143 150 175 1
143 150 177 2
143 150 183 1
143 150 189 1
143 150 237 1
143 151 174 2
143 151 180 2
143 151 181 5
143 151 188 2
143 151 198 1
143 151 234 1
143 151 240 1
143 151 244 1
143 152 172 2
143 152 179 6
143 152 186 1
143 152 189 1
143 152 220 1
143 152 250 1
143 153 170 1
143 153 171 2
143 153 177 1
143 153 183 1
143 153 231 3
143 153 240 1
143 154 168 3
143 154 174 2
143 154 176 8
143 154 181 7
143 154 182 2
143 154 184 1
143 155 179 7
143 155 183 1
143 155 213 1
143 155 237 1
143 156 170 1
143 156 178 8
143 156 182 3
143 156 212 1
143 156 218 1
143 156 242 1
143 157 175 3
143 157 176 3
143 157 179 5
143 157 180 2
143 157 186 1
143 158 167 1
143 158 174 4
143 158 177 3
143 158 244 1
143 159 172 1
143 159 175 1
143 159 176 4
143 160 169 1
143 160 179 1
143 160 181 2
143 160 227 1
143 161 184 1
143 162 169 1
143 163 181 1
143 168 164 1
143 168 242 1
143 169 163 1
143 169 186 1
143 170 167 2
143 171 165 3
143 171 242 1
143 172 169 1
143 172 209 1
143 173 232 1
143 174 165 1
143 174 171 2
143 175 174 1
143 176 172 1
143 177 167 1
143 177 243 1
143 178 174 3
143 178 242 1
143 180 170 2
143 180 176 1
143 182 204 1
143 183 172 1
143 184 177 1
143 186 173 1
143 192 178 1
143 193 183 1
143 196 176 1
143 198 183 1
143 199 178 1
143 199 188 1
143 201 172 1
143 202 188 1
143 203 173 1
143 203 185 1
143 203 192 1
143 204 190 1
143 204 194 1
143 205 187 2
143 205 189 1
143 205 191 2
143 205 193 2
143 206 190 2
143 207 177 1
143 207 178 1
143 207 188 1
143 207 195 1
143 208 176 1
143 208 186 1
143 208 187 1
143 208 192 3
143 208 193 3
143 209 174 1
143 209 190 1
143 210 189 1
143 210 201 1
143 211 176 2
143 211 188 1
143 211 194 1
143 211 200 1
143 212 179 1
143 212 192 2
143 212 197 4
143 212 199 2
143 213 200 3
143 214 198 2
143 215 179 1
143 215 202 1
143 217 181 1
143 217 199 1
143 218 180 1
143 218 202 1
143 218 204 1
143 220 186 1
143 220 206 1
143 221 197 1
143 221 204 1
143 222 201 2
143 222 203 2
143 223 206 2
143 224 205 2
143 224 209 1
143 225 183 1
143 225 206 4
143 225 207 2
143 226 201 1
143 226 211 2
143 227 202 1
143 227 203 1
143 228 206 1
143 228 213 1
143 229 205 1
143 230 210 4
143 230 216 1
143 231 207 1
143 231 215 3
143 231 217 2
143 231 218 2
143 232 212 6
143 232 213 1
143 233 210 2
143 233 214 6
143 234 208 1
143 234 211 1
143 234 213 8
143 234 219 2
143 235 216 2
143 235 218 1
143 236 207 1
143 236 215 4
143 236 221 1
143 237 212 3
143 237 213 2
143 237 220 1
143 237 226 1
143 238 211 1
143 238 217 4
143 238 218 2
143 238 224 2
143 239 209 1
143 239 215 1
143 239 222 1
143 239 232 1
143 240 213 3
143 240 214 3
143 240 220 3
143 241 205 1
143 241 211 5
143 241 217 2
143 241 219 7
143 241 227 3
143 241 229 1
143 242 216 3
143 242 222 2
143 242 224 4
143 242 226 1
143 242 232 1
143 243 213 7
143 243 215 6
143 243 221 8
143 243 225 6
143 243 231 4
143 244 212 1
143 244 218 4
143 244 219 6
143 244 222 6
143 244 223 9
143 244 229 4
143 245 217 8
143 245 220 5
143 245 227 19
143 245 228 4
143 245 233 2
143 245 234 1
143 246 215 4
143 246 218 5
143 246 219 8
143 246 225 5
143 246 231 5
143 247 216 3
143 247 222 8
143 247 224 9
143 247 230 6
143 247 236 1
143 248 215 1
143 248 221 5
143 248 227 10
143 248 229 14
143 248 235 2
143 248 237 1
143 249 220 2
143 249 226 8
143 249 232 2
143 249 236 1
143 250 218 2
143 250 223 1
143 250 224 2
143 250 231 6
143 250 234 3
143 251 228 3
143 251 229 4
143 251 232 4
143 251 233 5
143 252 226 4
143 252 230 3
143 253 229 1
143 253 235 2
144 116 245 1
144 117 244 1
144 119 241 1
144 120 244 1
144 121 243 3
144 122 241 1
144 122 248 1
144 123 245 1
144 123 246 2
144 123 249 2
144 125 246 1
144 126 215 1
144 126 243 1
144 126 249 1
144 126 251 1
144 127 200 1
144 127 248 4
144 128 245 3
144 128 246 1
144 128 253 1
144 129 244 2
144 129 250 5
144 129 251 2
144 130 235 1
144 130 242 2
144 130 248 4
144 131 241 2
144 131 246 2
144 131 247 1
144 132 222 1
144 132 244 4
144 132 252 1
144 133 243 4
144 133 249 3
144 134 204 1
144 134 224 1
144 134 240 1
144 134 241 1
144 134 248 3
144 135 215 1
144 135 245 1
144 135 246 6
144 135 251 2
144 135 252 1
144 136 236 1
144 136 243 2
144 137 198 1
144 137 228 1
144 137 241 1
144 137 242 2
144 137 248 1
144 138 209 1
144 138 217 1
144 138 219 1
144 138 227 1
144 138 233 1
144 138 245 1
144 138 247 4
144 138 249 2
144 138 251 1
144 139 208 1
144 139 224 1
144 139 238 1
144 139 244 4
144 139 248 3
144 140 206 1
144 140 211 1
144 140 215 1
144 140 222 1
144 140 229 2
144 140 235 2
144 140 241 1
144 140 243 2
144 140 246 5
144 141 191 1
144 141 220 2
144 141 221 3
144 141 226 1
144 141 250 1
144 142 201 1
144 142 231 1
144 142 232 2
144 142 238 1
144 142 248 1
144 143 185 2
144 143 207 1
144 143 209 3
144 143 211 1
144 143 229 2
144 143 235 1
144 143 237 1
144 143 239 2
144 143 246 1
144 143 247 1
144 144 204 1
144 144 208 3
144 144 222 2
144 144 234 2
144 144 238 2
144 145 179 1
144 145 189 1
144 145 205 1
144 145 213 2
144 145 219 1
144 145 231 1
144 145 235 1
144 145 236 2
144 145 243 2
144 145 249 1
144 146 177 1
144 146 180 1
144 146 186 1
144 146 216 1
144 146 217 2
144 146 230 1
144 146 234 2
144 146 240 1
144 146 246 1
144 147 175 1
144 147 178 2
144 147 208 1
144 147 222 1
144 147 232 1
144 147 238 2
144 147 252 1
144 148 177 2
144 148 207 2
144 148 213 1
144 148 237 1
144 148 250 1
144 149 180 3
144 149 188 3
144 149 210 2
144 149 240 2
144 149 242 2
144 150 179 4
144 150 209 2
144 150 225 1
144 150 245 1
144 150 247 2
144 151 176 2
144 151 178 1
144 151 238 2
144 151 244 2
144 151 254 1
144 152 175 4
144 152 181 2
144 152 182 2
144 152 242 1
144 152 245 1
144 153 163 1
144 153 180 7
144 153 203 1
144 153 210 1
144 153 233 1
144 153 243 1
144 154 171 2
144 154 178 4
144 154 184 2
144 155 169 1
144 155 175 2
144 155 177 9
144 155 182 5
144 155 185 1
144 155 187 2
144 155 205 1
144 155 212 1
144 155 217 1
144 155 235 1
144 155 237 1
144 155 245 1
144 156 166 1
144 156 168 1
144 156 174 2
144 156 180 2
144 156 184 1
144 156 214 1
144 157 171 1
144 157 173 1
144 157 179 7
144 157 183 3
144 158 170 1
144 158 176 6
144 158 177 4
144 158 180 7
144 158 181 2
144 158 187 3
144 158 254 1
144 159 168 1
144 159 175 1
144 159 178 7
144 159 185 1
144 159 238 1
144 160 166 1
144 160 173 1
144 160 176 1
144 160 177 2
144 161 180 3
144 161 182 1
144 161 217 1
144 163 184 1
144 163 250 1
144 164 169 1
144 164 182 1
144 164 235 1
144 164 242 1
144 166 254 1
144 169 249 1
144 171 168 2
